"","url","observation","date","id_code","count","max_at_once","notes"
"1163","http://www.sossa-international.org/forum/content.php?184-27th-june-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","100 little pied cormorant p. melanoleucos 1","27th-june-2009","100","1",NA,"1"
"1164","http://www.sossa-international.org/forum/content.php?184-27th-june-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","106 australian pelican pelicanus conspicillatus 6 (6)","27th-june-2009","106","6","6",NA
"1165","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","086 wandering albatross diomemdea exulans 3 (2) all inshore",NA,"086","3","2","all inshore"
"1166","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","846 antipodean albatross diomedea antipodensis 3 (2)",NA,"846","3","2",NA
"1167","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","847 gibsons albatross diomedea gibsoni 5 (3)",NA,"847","5","3",NA
"1168","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","859 campbell albatross thalassarche impavida 3 (2) three ages identified",NA,"859","3","2","three ages identified"
"1169","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","088 black-browed albatross thalassarche melanophrys 15 (7",NA,"088","15",NA,"7"
"1170","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","931 buller's albatross thalassarche . bulleri 5 (5) (unusually high number)",NA,"931","5","5",NA
"1171","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","091 shy albatross thalassarche. cauta 7 (5) (one juvenile captured and banded)",NA,"091","7","5",NA
"1172","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","971 solander's petrel pterodroma. solandri 10 (5)",NA,"971","10","5",NA
"1173","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","068 fluttering shearwater puffinus gavia 1 (1)",NA,"068","1","1",NA
"1174","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","083 fairy prion pachyptila turtur 30 (9)",NA,"083","30","9",NA
"1175","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","089 indic yellow-nosed albatross thalassarche carteri 5 (3)",NA,"089","5","3",NA
"1176","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","929 southern giant petrel macronectes giganteus 2 (2)",NA,"929","2","2",NA
"1177","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","937 northern giant petrel macronectes halli 4 (3)",NA,"937","4","3",NA
"1178","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","080 cape petrel daption capensis 5 (5)",NA,"080","5","5",NA
"1179","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","063 wisons storm-petrel oceanites oceanicus 15 (7)",NA,"063","15","7",NA
"1180","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","104 australasian gannet morus serrator 18 (5)",NA,"104","18","5",NA
"1181","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","106 australian pelican pelicanus conspicillatus 5 (3)",NA,"106","5","3",NA
"1182","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","125 silver gull larus novaehollandiae 50+ (30)",NA,"125","50+","30",NA
"1183","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","115 crested tern sterna bergii 20+ (10)",NA,"115","20+","10",NA
"1184","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","114 white-fronted tern sterna striata 5 (5)in the harbour:",NA,"114","5","5",":"
"1185","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","100 little pied cormorant 3",NA,"100","3",NA,"3"
"1186","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","099 pied cormorant 1",NA,"099","1",NA,"1"
"1187","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","096 great cormorant 2",NA,"096","2",NA,"2"
"1188","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","106 australian pelican pelicanus conspicillatus 7 (5)",NA,"106","7","5",NA
"1189","http://www.sossa-international.org/forum/content.php?182-may-31st-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","131 sooty oystercatcher 2 (2)mammals:",NA,"131","2","2",":"
"1190","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","918 cooks petrel pterodroma cooki 1 (released)","25th-april-2009","918","1",NA,NA
"1191","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","971 solander's petrel p. solandri 5 (3)","25th-april-2009","971","5","3",NA
"1192","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","068 fluttering shearwater puffinus gavia 1 (1)","25th-april-2009","068","1","1",NA
"1193","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","069 wedge-tailed shearwater p. pacificus 100+ (75)","25th-april-2009","069","100+","75",NA
"1194","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","072 flesh-footed shearwater p. carneipes 5 (3)","25th-april-2009","072","5","3",NA
"1195","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","088 black-browed albatross thalassarche melanophrys 15 (7)","25th-april-2009","088","15","7",NA
"1196","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","931 buller's albatross t. bulleri 3 (2)","25th-april-2009","931","3","2",NA
"1197","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","091 shy albatross t. cauta 2 (2)","25th-april-2009","091","2","2",NA
"1198","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","861 white-capped albatross t. steadi 3 (2)","25th-april-2009","861","3","2",NA
"1199","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","089 indic yellow-nosed albatross t. carteri 5 (3)","25th-april-2009","089","5","3",NA
"1200","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","090 grey-headed albatross t. chrysostoma 1","25th-april-2009","090","1",NA,"1"
"1201","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","945 pomarine jaeger 3 (2)","25th-april-2009","945","3","2",NA
"1202","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","981 kelp gull 2 (2)","25th-april-2009","981","2","2",NA
"1203","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","104 australasian gannet morus serrator 300+ (300)","25th-april-2009","104","300+","300",NA
"1204","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","106 australian pelican pelicanus conspicillatus 5 (2)","25th-april-2009","106","5","2",NA
"1205","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","125 silver gull larus novaehollandiae 20+ (10)","25th-april-2009","125","20+","10",NA
"1206","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","128 arctic jaeger 2 (1)","25th-april-2009","128","2","1",NA
"1207","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","115 crested tern s. bergii 40+ (20)in the harbour:","25th-april-2009","115","40+","20",":"
"1208","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","237 peregrine falcon 1","25th-april-2009","237","1",NA,"1"
"1209","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","106 australian pelican pelicanus conspicillatus 8 (5)","25th-april-2009","106","8","5",NA
"1210","http://www.sossa-international.org/forum/content.php?181-25th-april-2009-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","131 sooty oystercatcher 2 (2)mammals:","25th-april-2009","131","2","2",":"
"1211","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","080 antarctic cape petrel daption c. capense 1 0","20th-october-2008","080","1",NA,"0"
"1212","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","080 new zealand cape petrel d. capense australe 8 (4) 4 (2)","20th-october-2008","080","8","4",NA
"1213","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","075 great-winged petrel pterodroma (m.) macroptera 1 0","20th-october-2008","075","1",NA,"0"
"1214","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","075 grey-faced petrel pterodroma (macroptera) gouldi 185 (35) 17 (3)","20th-october-2008","075","185","35",NA
"1215","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","971 solanders petrel p. solandri 6 (3) 5 (2)","20th-october-2008","971","6","3",NA
"1216","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","922 kermadec petrel p. neglecta 0 2 (1)","20th-october-2008","922","0","1",NA
"1217","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","078 goulds petrel p. leucoptera 1 0","20th-october-2008","078","1",NA,"0"
"1218","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","918 cooks petrel p. cookii 0 1","20th-october-2008","918","0",NA,"1"
"1219","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","919 mottled petrel p. inexpectata 2 (1) 0","20th-october-2008","919","2","1","0"
"1220","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","083 fairy prion pachyptila turtur 1 0","20th-october-2008","083","1",NA,"0"
"1221","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","915 white-chinned petrel procellaria aequinoctialis 0 2 (2)","20th-october-2008","915","0","2",NA
"1222","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","917 black petrel p. parkinsoni 2 (2) 0","20th-october-2008","917","2","2","0"
"1223","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","067 little shearwater puffinus assimilis 3 (2) 0","20th-october-2008","067","3","2","0"
"1224","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","068 fluttering shearwater p. gavia 0 4 (2)","20th-october-2008","068","0","2",NA
"1225","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","913 huttons shearwater p. huttoni 0 24 (7)","20th-october-2008","913","0","7",NA
"1226","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","069 wedge-tailed shearwater p. pacificus 2 (1) 19 (12)","20th-october-2008","069","2","1",NA
"1227","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","070 sooty shearwater p. griseus 2 (1) 5 (3)","20th-october-2008","070","2","1",NA
"1228","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","071 short-tailed shearwater p. tenuirostris 4477 (1100) 2255 (500)","20th-october-2008","071","4477","1100",NA
"1229","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","086 wandering albatross diomedea exulans 5 (2) 6 (3)","20th-october-2008","086","5","2",NA
"1230","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","846 antipodean albatross d. antipodensis 0 6 (3)","20th-october-2008","846","0","3",NA
"1231","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","847 gibsons albatross d. gibsoni 8 (3) 57 (38)","20th-october-2008","847","8","3",NA
"1232","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","973 northern royal albatross d. sanfordi 0 2 (1)","20th-october-2008","973","0","1",NA
"1233","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","088 black-browed albatross thalassarche melanophrys 3 (1) 0","20th-october-2008","088","3","1","0"
"1234","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","859 campbell albatross t. impavida 6 (2) 34 (8)","20th-october-2008","859","6","2",NA
"1235","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","091 shy albatross t. cauta 0 7 (2)","20th-october-2008","091","0","2",NA
"1236","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","861 white-capped albatross t. steadi 0 1","20th-october-2008","861","0",NA,"1"
"1237","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","089 indic yellow-nosed albatross t. carteri 1 0","20th-october-2008","089","1",NA,"0"
"1238","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","063 wilsons storm-petrel oceanites oceanicus 51 (21) 6 (2)","20th-october-2008","063","51","21",NA
"1239","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","065 white-faced storm-petrel pelagodroma m. dulcae 18 (7) 5 (2)","20th-october-2008","065","18","7",NA
"1240","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","066 black-bellied storm-petrel fregetta tropica 35 (18) 0","20th-october-2008","066","35","18","0"
"1241","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","104 australasian gannet morus serrator 0 42 (8)","20th-october-2008","104","0","8",NA
"1242","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","096 great cormorant phalacrocorax carbo 0 1","20th-october-2008","096","0",NA,"1"
"1243","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","106 australian pelican pelicanus conspicillatus 0 1","20th-october-2008","106","0",NA,"1"
"1244","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","980 brown skua catharacta lonnbergi 0 1","20th-october-2008","980","0",NA,"1"
"1245","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","125 silver gull larus novaehollandiae 0 2 (1)","20th-october-2008","125","0","1",NA
"1246","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","115 crested tern sterna bergii 0 12 (5)","20th-october-2008","115","0","5",NA
"1247","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","952 arctic tern s. paradisaea 0 1","20th-october-2008","952","0",NA,"1"
"1248","http://www.sossa-international.org/forum/content.php?339-18th-to-20th-october-2008-sossa-pelagic-trip-ulladulla-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","237 peregrine falcon falco peregrinus macropus 1 malemammals:","20th-october-2008","237","1",NA,":"
"1249","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","005 little penguin eudyptula minor 2 (2)","27th-september-2008","005","2","2",NA
"1250","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","075 grey-faced petrel pterodroma (macroptera) gouldi 1","27th-september-2008","075","1",NA,"1"
"1251","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","971 solanders petrel p. solandri 6 (5)","27th-september-2008","971","6","5",NA
"1252","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","083 fairy prion pachyptila turtur 3 (2)","27th-september-2008","083","3","2",NA
"1253","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","068 fluttering shearwater puffinus gavia 788 (500)","27th-september-2008","068","788","500",NA
"1254","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","913 huttons shearwater p. huttoni (6) 1","27th-september-2008","913","1","6","1"
"1255","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","069 wedge-tailed shearwater p. pacificus 285 (100)","27th-september-2008","069","285","100",NA
"1256","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","071 short-tailed shearwater p. tenuirostris 4 (3)","27th-september-2008","071","4","3",NA
"1257","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","072 flesh-footed shearwater p. carneipes 1","27th-september-2008","072","1",NA,"1"
"1258","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","086 wandering albatross diomedea exulans 4 (1)","27th-september-2008","086","4","1",NA
"1259","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","846 antipodean albatross d. antipodensis 1","27th-september-2008","846","1",NA,"1"
"1260","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","847 gibsons albatross d. gibsoni 33 (21)","27th-september-2008","847","33","21",NA
"1261","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","088 black-browed albatross thalassarche melanophrys 11 (4)","27th-september-2008","088","11","4",NA
"1262","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","859 campbell albatross t. impavida 2 (1)","27th-september-2008","859","2","1",NA
"1263","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","091 shy albatross t. cauta 4 (2)","27th-september-2008","091","4","2",NA
"1264","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","861 white-capped albatross t. steadi 3 (1)","27th-september-2008","861","3","1",NA
"1265","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","862 salvins albatross t. salvini 1","27th-september-2008","862","1",NA,"1"
"1266","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","089 indic yellow-nosed albatross t. carteri 1","27th-september-2008","089","1",NA,"1"
"1267","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","065 white-faced storm-petrel pelagodroma marina dulciae 1","27th-september-2008","065","1",NA,"1"
"1268","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","104 australasian gannet morus serrator 355+ (350+)","27th-september-2008","104","355+","350",NA
"1269","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","981 kelp gull larus dominicanus 1","27th-september-2008","981","1",NA,"1"
"1270","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","125 silver gull l. novaehollandiae 98 (35)","27th-september-2008","125","98","35",NA
"1271","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","114 white-fronted tern sterna striata 6 (6)","27th-september-2008","114","6","6",NA
"1272","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","115 crested tern s. bergii 18 (7)","27th-september-2008","115","18","7",NA
"1273","http://www.sossa-international.org/forum/content.php?208-27th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","952 arctic tern s. paradisaea 1","27th-september-2008","952","1",NA,"1"
"1274","http://www.sossa-international.org/forum/content.php?207-13th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","929 southern giant-petrel macronectes giganteus 3 (1)","13th-september-2008","929","3","1",NA
"1275","http://www.sossa-international.org/forum/content.php?207-13th-september-2008-sossa-pelagic-trip-wollongong-nsw-australia&s=5473079d3bd648549fadabc29ea0ee6f","083 fairy prion pachyptila turtur 38 (20)","13th-september-2008","083","38","20",NA
